distance,hardness,hardness_id,grain1,grain2,color
0.9421487208455801,F,1.0,Precip. particles,Graupel,#00FF00
0.946280952077359,F,1.0,Precip. particles,Graupel,#00FF00
0.9504131833091378,F,1.0,Precip. particles,Graupel,#00FF00
0.9545454145409167,F,1.0,Precip. particles,Graupel,#00FF00
0.9586776457726955,F,1.0,Precip. particles,Graupel,#00FF00
0.9628098770044744,F,1.0,Precip. particles,Graupel,#00FF00
0.9669421082362533,F,1.0,Precip. particles,Graupel,#00FF00
0.9710743394680321,F,1.0,Precip. particles,Graupel,#00FF00
0.975206570699811,F,1.0,Precip. particles,Graupel,#00FF00
0.9793388019315898,F,1.0,Precip. particles,Graupel,#00FF00
0.9834710331633687,F,1.0,Precip. particles,Graupel,#00FF00
0.9876032643951476,F,1.0,Precip. particles,Graupel,#00FF00
0.9917354956269264,F,1.0,Precip. particles,Graupel,#00FF00
0.9958677268587053,F,1.0,Precip. particles,Graupel,#00FF00
0.9999999580904841,F,1.0,Precip. particles,Graupel,#00FF00
1.004132189322263,F,1.0,Precip. particles,Graupel,#00FF00
1.0082644205540419,F,1.0,Precip. particles,Graupel,#00FF00
1.0123966517858207,F,1.0,Precip. particles,Graupel,#00FF00
1.0165288830175996,F,1.0,Precip. particles,Graupel,#00FF00
1.0206611142493784,F,1.0,Precip. particles,Graupel,#00FF00
1.0247933454811573,F,1.0,Precip. particles,Graupel,#00FF00
1.0289255767129362,F,1.0,Precip. particles,Graupel,#00FF00
1.033057807944715,F,1.0,Precip. particles,Graupel,#00FF00
1.0371900391764939,F,1.0,Precip. particles,Graupel,#00FF00
1.0413222704082727,F,1.0,Precip. particles,Graupel,#00FF00
1.0454545016400516,F,1.0,Precip. particles,Graupel,#00FF00
1.0495867328718305,F,1.0,Precip. particles,Graupel,#00FF00
1.0537189641036093,F,1.0,Precip. particles,Graupel,#00FF00
1.0578511953353882,F,1.0,Precip. particles,Graupel,#00FF00
1.061983426567167,F,1.0,Precip. particles,Graupel,#00FF00
1.066115657798946,F,1.0,Precip. particles,Graupel,#00FF00
1.0702478890307248,F,1.0,Precip. particles,Graupel,#00FF00
1.0743801202625036,F,1.0,Precip. particles,Graupel,#00FF00
1.0785123514942825,F,1.0,Precip. particles,Graupel,#00FF00
1.0826445827260613,F,1.0,Precip. particles,Graupel,#00FF00
1.0867768139578402,F,1.0,Precip. particles,Graupel,#00FF00
1.090909045189619,F,1.0,Precip. particles,Graupel,#00FF00
1.095041276421398,F,1.0,Precip. particles,Graupel,#00FF00
1.0991735076531768,F,1.0,Precip. particles,Graupel,#00FF00
1.1033057388849556,F,1.0,Precip. particles,Graupel,#00FF00
1.1074379701167345,F,1.0,Precip. particles,Graupel,#00FF00
1.1115702013485134,F,1.0,Precip. particles,Graupel,#00FF00
1.1157024325802922,F,1.0,Precip. particles,Graupel,#00FF00
1.119834663812071,F,1.0,Precip. particles,Graupel,#00FF00
1.12396689504385,F,1.0,Precip. particles,Graupel,#00FF00
1.1280991262756288,F,1.0,Precip. particles,Graupel,#00FF00
1.1322313575074077,F,1.0,Precip. particles,Graupel,#00FF00
1.1363635887391865,F,1.0,Precip. particles,Graupel,#00FF00
1.1404958199709654,F,1.0,Precip. particles,Graupel,#00FF00
1.1446280512027442,F,1.0,Precip. particles,Graupel,#00FF00
1.148760282434523,F,1.0,Precip. particles,Graupel,#00FF00
1.152892513666302,F,1.0,Precip. particles,Graupel,#00FF00
1.1570247448980808,F,1.0,Precip. particles,Graupel,#00FF00
1.1611569761298597,F,1.0,Precip. particles,Graupel,#00FF00
1.1652892073616385,F,1.0,Precip. particles,Graupel,#00FF00
1.1694214385934174,F,1.0,Precip. particles,Graupel,#00FF00
1.1735536698251963,F,1.0,Precip. particles,Graupel,#00FF00
1.1776859010569751,F,1.0,Precip. particles,Graupel,#00FF00
1.181818132288754,F,1.0,Precip. particles,Graupel,#00FF00
1.1859503635205328,F,1.0,Precip. particles,Graupel,#00FF00
1.1900825947523117,F,1.0,Precip. particles,Graupel,#00FF00
1.1942148259840906,F,1.0,Precip. particles,Graupel,#00FF00
1.1983470572158694,F,1.0,Precip. particles,Graupel,#00FF00
1.2024792884476483,F,1.0,Precip. particles,Graupel,#00FF00
1.2066115196794271,F,1.0,Precip. particles,Graupel,#00FF00
1.210743750911206,F,1.0,Precip. particles,Graupel,#00FF00
1.2148759821429849,F,1.0,Precip. particles,Graupel,#00FF00
1.2190082133747637,F,1.0,Precip. particles,Graupel,#00FF00
1.2231404446065426,F,1.0,Precip. particles,Graupel,#00FF00
1.2272726758383214,F,1.0,Precip. particles,Graupel,#00FF00
1.2314049070701003,F,1.0,Precip. particles,Graupel,#00FF00
1.2355371383018792,F,1.0,Precip. particles,Graupel,#00FF00
1.239669369533658,F,1.0,Precip. particles,Graupel,#00FF00
1.2438016007654369,F,1.0,Precip. particles,Graupel,#00FF00
1.2479338319972157,F,1.0,Precip. particles,Graupel,#00FF00
1.2520660632289946,F,1.0,Precip. particles,Graupel,#00FF00
1.2561982944607735,F,1.0,Precip. particles,Graupel,#00FF00
1.2603305256925523,F,1.0,Precip. particles,Graupel,#00FF00
1.2644627569243312,F,1.0,Precip. particles,Graupel,#00FF00
1.26859498815611,F,1.0,Precip. particles,Graupel,#00FF00
1.272727219387889,F,1.0,Precip. particles,Graupel,#00FF00
1.2768594506196678,F,1.0,Precip. particles,Graupel,#00FF00
1.2809916818514466,F,1.0,Precip. particles,Graupel,#00FF00
1.2851239130832255,F,1.0,Precip. particles,Graupel,#00FF00
1.2892561443150043,F,1.0,Precip. particles,Graupel,#00FF00
1.2933883755467832,F,1.0,Precip. particles,Graupel,#00FF00
1.297520606778562,F,1.0,Precip. particles,Graupel,#00FF00
1.301652838010341,F,1.0,Precip. particles,Graupel,#00FF00
1.3057850692421198,F,1.0,Precip. particles,Graupel,#00FF00
1.3099173004738986,F,1.0,Precip. particles,Graupel,#00FF00
1.3140495317056775,F,1.0,Precip. particles,Graupel,#00FF00
1.3181817629374564,F,1.0,Precip. particles,Graupel,#00FF00
1.3223139941692352,F,1.0,Precip. particles,Graupel,#00FF00
1.326446225401014,F,1.0,Precip. particles,Graupel,#00FF00
1.330578456632793,F,1.0,Precip. particles,Graupel,#00FF00
1.3347106878645718,F,1.0,Precip. particles,Graupel,#00FF00
1.3388429190963507,F,1.0,Precip. particles,Graupel,#00FF00
1.3429751503281295,F,1.0,Precip. particles,Graupel,#00FF00
1.3471073815599084,F,1.0,Precip. particles,Graupel,#00FF00
1.3512396127916873,F,1.0,Precip. particles,Graupel,#00FF00
1.355371844023466,F,1.0,Precip. particles,Graupel,#00FF00
1.359504075255245,F,1.0,Precip. particles,Graupel,#00FF00
1.3636363064870238,F,1.0,Precip. particles,Graupel,#00FF00
1.3677685377188027,F,1.0,Precip. particles,Graupel,#00FF00
1.3719007689505816,F,1.0,Precip. particles,Graupel,#00FF00
1.3760330001823604,F,1.0,Precip. particles,Graupel,#00FF00
1.3801652314141393,F,1.0,Precip. particles,Graupel,#00FF00
1.3842974626459181,F,1.0,Precip. particles,Graupel,#00FF00
1.388429693877697,F,1.0,Precip. particles,Graupel,#00FF00
1.3925619251094759,F,1.0,Precip. particles,Graupel,#00FF00
1.3966941563412547,F,1.0,Precip. particles,Graupel,#00FF00
1.4008263875730336,F,1.0,Precip. particles,Graupel,#00FF00
1.4049586188048124,F,1.0,Precip. particles,Graupel,#00FF00
1.4090908500365913,F,1.0,Precip. particles,Graupel,#00FF00
1.4132230812683702,F,1.0,Precip. particles,Graupel,#00FF00
1.417355312500149,F,1.0,Precip. particles,Graupel,#00FF00
1.4214875437319279,F,1.0,Precip. particles,Graupel,#00FF00
1.4256197749637067,F,1.0,Precip. particles,Graupel,#00FF00
1.4297520061954856,F,1.0,Precip. particles,Graupel,#00FF00
1.4338842374272645,F,1.0,Precip. particles,Graupel,#00FF00
1.4380164686590433,F,1.0,Precip. particles,Graupel,#00FF00
1.4421486998908222,F,1.0,Precip. particles,Graupel,#00FF00
1.446280931122601,F,1.0,Precip. particles,Graupel,#00FF00
1.45041316235438,F,1.0,Precip. particles,Graupel,#00FF00
1.4545453935861588,F,1.0,Precip. particles,Graupel,#00FF00
1.4586776248179376,F,1.0,Precip. particles,Graupel,#00FF00
1.4628098560497165,F,1.0,Precip. particles,Graupel,#00FF00
1.4669420872814953,F,1.0,Precip. particles,Graupel,#00FF00
1.4710743185132742,F,1.0,Precip. particles,Graupel,#00FF00
1.475206549745053,F,1.0,Precip. particles,Graupel,#00FF00
1.479338780976832,F,1.0,Precip. particles,Graupel,#00FF00
1.4834710122086108,F,1.0,Precip. particles,Graupel,#00FF00
1.4876032434403896,F,1.0,Precip. particles,Graupel,#00FF00
1.4917354746721685,F,1.0,Precip. particles,Graupel,#00FF00
1.4958677059039474,F,1.0,Precip. particles,Graupel,#00FF00
1.4999999371357262,F,1.0,Precip. particles,Graupel,#00FF00
1.504132168367505,F,1.0,Precip. particles,Graupel,#00FF00
1.508264399599284,F,1.0,Precip. particles,Graupel,#00FF00
1.5123966308310628,F,1.0,Precip. particles,Graupel,#00FF00
1.5165288620628417,F,1.0,Precip. particles,Graupel,#00FF00
1.5206610932946205,F,1.0,Precip. particles,Graupel,#00FF00
1.5247933245263994,F,1.0,Precip. particles,Graupel,#00FF00
1.5289255557581782,F,1.0,Precip. particles,Graupel,#00FF00
1.533057786989957,F,1.0,Precip. particles,Graupel,#00FF00
1.537190018221736,F,1.0,Precip. particles,Graupel,#00FF00
1.5413222494535148,F,1.0,Precip. particles,Graupel,#00FF00
1.5454544806852937,F,1.0,Precip. particles,Graupel,#00FF00
1.5495867119170725,F,1.0,Precip. particles,Graupel,#00FF00
1.5537189431488514,F,1.0,Precip. particles,Graupel,#00FF00
1.5578511743806303,F,1.0,Precip. particles,Graupel,#00FF00
1.5619834056124091,F,1.0,Precip. particles,Graupel,#00FF00
1.566115636844188,F,1.0,Precip. particles,Graupel,#00FF00
1.5702478680759668,F,1.0,Precip. particles,Graupel,#00FF00
1.5743800993077457,F,1.0,Precip. particles,Graupel,#00FF00
1.5785123305395246,F,1.0,Precip. particles,Graupel,#00FF00
1.5826445617713034,F,1.0,Precip. particles,Graupel,#00FF00
1.5867767930030823,F,1.0,Precip. particles,Graupel,#00FF00
1.5909090242348611,F,1.0,Precip. particles,Graupel,#00FF00
1.59504125546664,F,1.0,Precip. particles,Graupel,#00FF00
1.5991734866984189,F,1.0,Precip. particles,Graupel,#00FF00
1.6033057179301977,F,1.0,Precip. particles,Graupel,#00FF00
1.6074379491619766,F,1.0,Precip. particles,Graupel,#00FF00
1.6115701803937554,F,1.0,Precip. particles,Graupel,#00FF00
1.6157024116255343,F,1.0,Precip. particles,Graupel,#00FF00
