folder,profile_name,surface_ini,surface_old,surface_new
20230301,S36N0786,155.40918678474586,159.83263792959042,155.2024728343822
20230301,S36N0788,153.9391200803256,157.60123306442983,153.61156381014735
20230301,S36N0789,150.6432424622718,153.63429108192213,151.69420851860195
20230302,S36N0792,147.90754583735725,149.91528297332115,147.68594422377646
20230302,S36N0793,146.60848285658452,48.51032854546793,146.45453931670636
20230302,S36N0794,147.04275522984082,149.91528297332115,146.3512335359119
20230302,S36N0795,148.303829974628,151.40288621676154,149.63635736517608
20230302,S36N0796,149.45474454423498,150.65908459504135,149.09916730504483
20230303,S36N0800,143.44290034164402,145.70040711690672,142.966936157085
20230303,S36N0801,143.79380664393645,147.1880103603471,142.1487543731928
20230303,S36N0802,144.78897175244725,147.9318119820673,145.041316235438
20230303,S36N0803,145.3265523407569,146.4442087386269,143.23553118715063
20230303,S36N0804,147.50069835720743,149.17148135160096,147.17767978226766
20230304,S36N0812,151.72938419792467,153.88222495582886,151.76032421831042
20230305,S36N0816,147.57866403979577,153.13842333410867,148.9875970617868
20230305,S36N0818,152.74751238870053,153.88222495582886,149.05784499272704
20230305,S36N0819,149.46139237010652,150.90701846894808,149.22726647322997
20230306,S36N0828,151.87584844118444,154.1301588297356,151.81404322432354
20230307,S36N0835,152.48540362928446,155.61776207317598,152.4875969151035
20230308,S36N0841,149.82478456038876,151.40288621676154,149.5909028216265
20230309,S36N0847,153.7860471205433,156.11362982098944,153.88015884021297
20230309,S36N0848,155.71024275710425,158.0971008122433,155.62396042002365
20230309,S36N0849,151.47721741545627,154.37809270364232,151.52065480686724
20230310,S36N0852,156.3398098943138,161.07230729912408,156.36362981051207
20230310,S36N0853,169.22885044741543,171.73346387711354,169.14875324163586
20230310,S36N0854,168.05915684394276,171.23759612930007,168.23139790818095
20230310,S36N0856,156.9060988525678,160.5764395513106,156.97933226404712
20230310,S36N0857,154.00655539423164,158.8409024339635,154.23139849491417
20230310,S36N0858,153.4257194802326,157.84916693833657,153.3057786989957
20230311,S36N0864,47.74968490726897,339.3367626380641,54.23140268586576
20230312,S36N0869,109.39420795125022,112.97313576121815,109.51652433583513
20230312,S36N0870,109.12754428356884,111.48553251777776,109.23553261207417
20230312,S36N0871,101.910591220141,105.78305341792293,102.33057422377169
20230312,S36N0872,95.8225818342461,25.948346019955352,21.942147840745747
20230312,S36N0873,80.09080168781848,82.47726927069016,80.01239334093407
20230312,S36N0874,59.86079329681186,62.89049323205836,59.9710718668066
20230313,S36N0880,129.0920416498783,133.30371342157014,128.96280451258644
20230313,S36N0883,117.16915832213593,123.38635846530087,119.34710243623704
20230314,S36N0887,137.59082564541856,139.9979280170519,137.45040746266022
20230314,S36N0888,127.21622993321138,130.08057306078263,127.38015995081514
20230315,S36N0905,132.6564766064188,137.7665231518913,132.83470517676324
20230316,S36N0910,163.8525763132538,179.91528171603568,175.67767858784646
20230317,S36N0916,160.58533103214165,167.27065414679237,168.7107367310673
20230317,S36N0917,172.76246494127733,179.17148009431548,174.95867035351694
20230317,S36N0919,174.00922053085168,180.65908333775587,177.8760256031528
20230317,S36N0921,179.48820993912102,186.85743018542416,185.47106660716236
20230318,S36N0926,183.18351187537945,189.33676892449148,185.59503354411572
20230318,S36N0927,185.97885051359643,189.33676892449148,187.54957891674712
20230318,S36N0929,178.82775322612403,184.8739591941703,181.35123206907883
20230319,S36N0936,184.341721275636,188.84090117667802,184.30577739980072
20230320,S36N0944,166.84912112338753,170.7417283814866,167.04131531342864
20230321,S36N0954,190.76991243121253,192.559909285279,190.6032977970317
20230321,S36N0956,188.69407684787072,193.55164478090592,191.4462729683146
20230322,S36N0961,190.41281838431206,192.31197541137226,190.61156225949526
20230322,S36N0969,185.11729513695616,187.1053640593309,184.97106662811711
20230323,S36N0977,192.02915839803964,192.559909285279,193.09916546102613
20230323,S36N0979,191.94826507922653,194.04751252871938,192.11156219663098
20230324,S36N0983,190.35206756108315,191.0723060418386,189.96280195610598
20230324,S36N0984,189.6965193640037,190.08057054621167,189.3347028088756
20230324,S36N0986,189.47179685235398,190.08057054621167,189.09090116620064
20230324,S36N0988,193.40758655441425,194.54338027653284,193.21073570428416
20230325,S36N0993,153.09266420724407,157.84916693833657,154.2437951886095
20230325,S36N0997,154.99555232013563,181.89875270728953,156.7272661589086
20230326,S36N1003,108.97740274781617,156.11362982098944,148.37189460825175
20230327,S36N1010,83.0270506638426,86.44421125319786,83.07024445245042
20230328,S36N1030,74.22718520528522,80.74173215334304,87.90908722486347
20230329,S36N1034,134.86788805372615,141.23759738658555,138.8223082316108
20230330,S36N1046,143.7868390880708,148.17974585597403,144.11569643951952
20230331,S36N1059,179.44166702532803,183.38635595072992,179.4628023961559
20230401,S36N1067,131.51896932359233,137.7665231518913,133.2892506122589
20230401,S36N1069,142.38544715737606,147.68387810816057,143.826440253295
20230402,S36N1076,137.3679735299275,143.2210683778394,139.4875974599272
20230403,S36N1092,168.45769581546676,178.4276784725953,172.08676964743063
20230405,S36N1106,173.97861123172984,176.1962736074347,173.80577783985063
20230405,S36N1108,172.51985053851593,177.18800910306163,186.54131449619308
20230405,S36N1110,176.855119221105,179.91528171603568,176.71900085825473
20230405,S36N1111,169.1825328637067,171.23759612930007,168.98759622359648
20230406,S36N1125,162.94421757187237,165.53511702944525,162.78511714469641
20230406,S36N1126,166.89067030380357,169.50205901195295,167.8099103225395
20230406,S36N1127,162.19979320615198,168.2623896424193,166.23966245446354
20230407,S36N1134,137.13917068215312,143.46900225174613,137.3181760632433
20230407,S36N1136,136.02300205989826,141.733465134399,137.28925044462085
20230408,S36N1145,166.945702717542,169.99792675976641,166.81817482691258
20230409,S36N1153,151.39279547088745,155.8656959470827,151.60329943150282
20230410,S36N1162,170.06815611746026,174.95660423790105,173.16114976769313
20230411,S36N1169,182.1007614065937,183.88222369854338,185.13635587738827
20230412,S36N1176,136.1144035955578,140.98966351267882,137.52478762483224
20230413,S36N1187,145.8531547439632,150.41115072113462,145.64875422650948
20230414,S36N1192,152.55232565079874,156.36156369489618,152.8594977259636
20230415,S36N1205,148.01288992666386,167.76652189460583,162.70660475129262
20230416,S36N1213,142.1526812268939,146.19627486472018,142.13222544826567
20230416,S36N1216,141.62839444369632,145.70040711690672,141.88842380559072
20230417,S36N1224,178.56663822858386,181.89875270728953,178.49172805668786
20230417,S36N1225,177.62913118066677,179.91528171603568,177.49999256106094
20230418,S36N1233,195.19986759551077,197.51858676341362,195.01652075257152
20230418,S36N1234,193.97595943421842,197.02271901560016,194.15701665636152
20230418,S36N1235,193.02585291533353,195.53511577215977,194.1239588065073
20230419,S36N1237,182.7727154347194,185.12189306807704,183.81404188321903
20230419,S36N1242,191.9681812871933,192.559909285279,191.6611489923671
20230420,S36N1251,186.76807056995744,191.0723060418386,186.73966159531847
20230420,S36N1255,186.43582260764597,190.3285044201184,186.42561202170327
20230421,S36N1265,152.27594638941943,157.3532991905231,152.57024153973907
20230422,S36N1267,207.06365929296993,210.16321433265693,206.99999132473022
20230422,S36N1268,206.12321191594114,209.17147883703,206.2231318531558
20230422,S36N1270,205.90026728445702,207.93180946749635,205.66941286809742
20230422,S36N1272,201.143005595302,202.97313198936172,200.89255356416106
20230423,S36N1275,187.83758523395372,190.82437216793187,190.4090829291381
20230423,S36N1278,188.19804104432302,189.33676892449148,189.87189286900684
20230424,S36N1285,165.55195036562137,169.99792675976641,165.80577817512676
20230424,S36N1287,161.59366872929797,165.53511702944525,161.74792710551992
20230425,S36N1293,190.19379452687795,196.27891739387996,190.88015728956088
20230426,S36N1299,172.18084120656826,177.18800910306163,172.34296798380092
20230427,S36N1309,182.64555168270593,188.09709955495782,182.2933807899244
20230428,S36N1319,189.6229579025247,193.30371090699919,189.4297441272065
20230428,S36N1320,187.5254934524399,191.8161076635588,188.0991656705737
20230428,S36N1323,186.92837671592002,191.0723060418386,186.73966159531847
20230429,S36N1326,181.1165945220608,184.62602532026358,181.22726513212547
20230429,S36N1329,180.24504949592702,182.89048820291646,179.9710668376647
20230430,S36N1334,189.29490039880488,193.30371090699919,190.95866968296468
20230501,S36N1340,174.44631462558846,177.43594297696836,174.64462077990174
20230501,S36N1343,166.70911840205713,169.74999288585968,166.8718938329257
20230502,S36N1350,155.61910560472083,157.84916693833657,155.58677033893764
20230503,S36N1354,187.088624420779,189.83263667230494,187.0082566253841
20230503,S36N1355,192.3806802207989,195.53511577215977,193.4173472658731
20230503,S36N1357,193.49831990428405,196.5268512677867,193.3181737163104
20230504,S36N1365,194.25135052905293,195.28718189825304,193.9669340196997
20230505,S36N1377,188.60775911281752,191.8161076635588,188.355364006944
20230505,S36N1381,195.80180998385254,197.76652063732035,195.40081825712696
20230507,S36N1385,183.90382944189327,185.86569468979724,183.93387658894062
20230508,S36N1394,188.16685858683996,191.0723060418386,188.20660368259996
20230510,S36N1399,201.57526236429106,205.45247072842903,201.83470228500664
20230512,S36N1407,179.40146608088054,184.8739591941703,179.834703207016
20230512,S36N1408,176.76775096961862,181.40288495947607,177.90081899054348
20231120,S36N1439,157.24116143001538,160.82437342521735,158.69420822523534
20231120,S36N1440,166.4188925136107,169.25412513804622,167.53305083001032
20231120,S36N1442,162.3386592176298,166.0309847772587,161.73966264305636
20231120,S36N1443,164.09201486356307,166.52685252507217,164.04544767038897
20231120,S36N1444,165.0576732360058,167.5185880206991,165.22726580267772
20231120,S36N1445,166.17324057994796,169.0061912641395,167.69007561681792
20231121,S36N1448,166.56380317617257,168.75825739023276,166.62395995901898
20231121,S36N1450,171.14701914381936,172.72519937274046,171.20247216382995
20231121,S36N1452,172.6974464632338,175.20453811180778,173.93387700803578
20231121,S36N1453,176.72846459849313,178.4276784725953,176.6652818522416
20231122,S36N1456,166.73828632782266,168.2623896424193,166.59503434039652
20231122,S36N1457,166.05920283860752,168.01445576851256,166.06197651149705
20231122,S36N1461,154.65982895303176,155.8656959470827,154.4999935249798
20231122,S36N1462,154.1201351754399,155.61776207317598,154.09503486426547
20231123,S36N1465,177.6771271580759,179.17148009431548,177.59503387939185
20231123,S36N1467,183.78801802011859,186.3615624376107,184.04131460096687
20231123,S36N1468,184.1189331821202,186.85743018542416,184.33470301842317
20231123,S36N1469,184.09087671013438,186.11362856370397,183.86362865800038
20231123,S36N1470,183.4639476124317,185.86569468979724,183.43800884112716
20231124,S36N1470,183.46634406330736,185.86569468979724,183.43800884112716
20231124,S36N1472,171.4578743131461,173.96486874227412,171.47106719389558
20231124,S36N1473,176.3537981906476,178.92354622040875,176.12395956087857
20231124,S36N1475,179.35962154792324,181.40288495947607,180.60743044735864
20231124,S36N1477,174.22322732286716,176.1962736074347,173.9710670891218
20231124,S36N1478,174.77828736560997,176.9400752291549,174.63635631743819
20231124,S36N1479,179.8861449868156,181.15495108556934,179.62809164542705
20231126,S36N1492,125.2648032586458,129.8326391868759,126.76858972851187
20231126,S36N1494,124.08497428560001,127.60123432171531,124.79338319972157
20231126,S36N1495,125.76510625156287,129.0888375651557,126.21900297468528
20231126,S36N1496,126.51828549710251,130.08057306078263,126.62809386663139
20231126,S36N1497,127.18476956329583,130.82437468250282,127.06611037719995
20231127,S36N1501,155.71307515805537,158.8409024339635,155.46693563321605
20231127,S36N1502,153.62205686825183,157.3532991905231,153.0330514376983
20231127,S36N1507,152.82161946198198,155.8656959470827,152.8966878070496
20231128,S36N1513,125.05623241382774,128.09710206952877,126.26858974946663
20231128,S36N1514,124.92082051303923,127.10536657390185,125.0041269925423
20231128,S36N1515,123.91586447291975,127.10536657390185,124.91321790544316
20231129,S36N1527,138.05218894890407,145.20453936909325,179.54957925202325
20231129,S36N1528,188.0805309811238,190.82437216793187,187.99585988977924
20231130,S36N1533,162.33756895481292,164.54338153381832,162.44627418369055
20231130,S36N1535,167.71079086809192,170.24586063367315,167.76445577898994
20231130,S36N1536,169.77277640570193,172.47726549883373,169.95867056306452
20231130,S36N1537,166.75635310665484,169.25412513804622,166.21900129830465
20231201,S36N1539,180.64679112592415,183.88222369854338,180.8470998588018
20231201,S36N1540,180.12509890641232,184.37809144635685,181.58676924929023
20231201,S36N1542,179.15378522084623,182.64255432900973,179.66528172651306
20231201,S36N1545,179.1888109436151,182.14668658119626,179.54957925202325
20231201,S36N1546,178.17580393645542,181.6508188333828,178.2107363329269
20231202,S36N1552,157.412973139671,161.81610892084427,157.7437950419262
20231202,S36N1553,170.97322158681257,173.7169348683674,172.23966220300645
20231202,S36N1557,150.0120148637521,153.13842333410867,150.23139866255224
20231203,S36N1560,141.43173811377753,144.7086716212798,142.37602709094062
20231203,S36N1561,137.6551410480614,141.733465134399,137.69834133656695
20231204,S36N1570,145.6266520292594,149.17148135160096,145.93387818150222
20231204,S36N1573,152.65274793843733,156.6094975688029,155.99999346211553
20231204,S36N1574,154.7748572407089,158.59296856005676,155.8677620626986
20231204,S36N1575,122.06170738735335,124.13016008702107,122.0330527368933
20231204,S36N1577,105.64053869386593,108.51032603089698,105.88842531433329
20231205,S36N1579,189.5323599178612,191.56817378965206,189.39668627735227
20231205,S36N1584,180.6260562891162,183.38635595072992,180.87602547742426
20231205,S36N1585,179.95092237717282,182.394620455103,179.8925544442609
20231205,S36N1586,174.64983461315776,177.18800910306163,174.789248873014
20231205,S36N1587,174.16269644279106,177.18800910306163,175.01238935953006
20231206,S36N1589,157.29034991532694,160.5764395513106,157.53718348033726
20231206,S36N1590,159.47471435447636,162.064042794751,159.47519992804155
20231206,S36N1592,157.58000894038108,162.31197666865773,158.08263800293207
20231207,S36N1604,138.01406825387673,142.72520063002594,139.70660571521148
20231207,S36N1605,140.89152472098925,165.28718315553851,142.966936157085
20231207,S36N1610,158.3479678644298,162.064042794751,159.2520594415255
20231208,S36N1613,124.9019711553093,128.09710206952877,125.29338317876682
20231208,S36N1614,129.54182014820248,133.30371342157014,129.8140441463329
20231209,S36N1622,143.78184903339022,145.20453936909325,143.46693613613024
20231209,S36N1623,142.9481698351614,143.9648699995596,142.82230806397274
20231209,S36N1624,141.26332750024366,142.22933288221247,140.99586185952649
20231209,S36N1626,141.30188671990916,142.72520063002594,141.21900234604254
20231209,S36N1628,137.38990689373367,614.5433626745362,142.07850644225255
20231210,S36N1630,153.00820607767855,155.12189432536252,152.9173489632085
20231210,S36N1631,151.12275925389915,153.3863572080154,151.26858870172873
20231210,S36N1632,147.74031422794005,150.1632168472279,147.8347045481205
20231210,S36N1633,149.7076875595942,151.40288621676154,149.60329951532185
20231210,S36N1636,142.92752605360707,145.452473243,142.88429153244942
20231210,S36N1637,143.47388624437914,147.1880103603471,143.46280390489846
20231211,S36N1640,149.66929772489334,152.89048946020193,150.73139864159748
20231211,S36N1641,149.9528212474684,152.89048946020193,149.52478712191805
20231211,S36N1642,147.32941654610917,151.1549523428548,147.7190020736307
20231211,S36N1643,148.50568664730437,151.898753964575,148.76032434403896
20231211,S36N1644,146.65692572649772,150.65908459504135,149.69420860242099
20231211,S36N1645,143.4795344079055,147.43594423425384,143.6528865415603
20231211,S36N1646,142.289751830678,145.20453936909325,142.33470477862284
20231212,S36N1647,57.30444539968733,60.65908836689778,57.219005866441876
20231212,S36N1650,19.914957774847952,25.948346019955352,162.1446213037707
20231212,S36N1651,13.081332254547295,357.931803181069,27.421486454084516
20231212,S36N1652,13.494822632275897,416.69213129696436,13.537189515307546
20231212,S36N1653,18.06540275422661,427.3532878749538,25.34297414449975
20231213,S36N1656,96.04612898035074,99.58470657025464,97.23553311498836
20231213,S36N1657,87.29587498831984,91.65082260523923,87.71487235696986
20231213,S36N1659,89.72019924455086,97.60123557900079,108.8181772576645
20231213,S36N1660,89.99909251691531,98.84090494853444,91.03718626732007
20231213,S36N1661,90.04660801038884,95.86569846165366,93.14462419552729
20231214,S36N1665,72.94338895959584,75.53512080130167,72.90495562227443
20231214,S36N1666,72.06158652744513,74.29545143176802,72.03718706360087
20231214,S36N1667,72.35323811755366,74.29545143176802,72.49173249909654
20231214,S36N1668,76.35879781245747,79.50206278380938,76.31817861972377
20231214,S36N1669,79.85418597452282,81.9814015228767,79.4008231186308
20231215,S36N1673,130.88387895109216,136.27891990845092,131.91734984330833
20231215,S36N1674,133.02154820521417,137.51858927798457,133.04131673835218
20231215,S36N1678,137.16711373274427,142.72520063002594,137.36776283802465
20231215,S36N1679,139.93260927383713,143.46900225174613,139.92974620172754
20231215,S36N1681,141.34137743467772,145.452473243,141.30164697067812
20231216,S36N1686,142.88605016739567,146.19627486472018,145.6446219952777
20231216,S36N1690,139.35118352552655,143.2210683778394,143.15701879374683
20231217,S36N1694,158.24523940873172,161.56817504693754,158.1735470900312
20231217,S36N1695,155.1277588350969,157.3532991905231,155.0867703598924
20231217,S36N1697,156.34015841636312,158.0971008122433,157.77272066054866
20231218,S36N1705,153.94787348340833,156.11362982098944,153.7355307471007
20231218,S36N1706,154.3479362668193,156.85743144270964,154.30991088831797
20231218,S36N1707,153.77912092054814,156.11362982098944,153.66528281616047
20231219,S36N1710,158.14106437451053,160.32850567740388,157.93387767858803
20231219,S36N1711,160.22863369481232,163.30371216428466,160.07437345664948
20231219,S36N1712,160.15534612152692,161.81610892084427,159.96693544462323
20231219,S36N1713,159.06793645208896,162.064042794751,158.8594974745065
20231220,S36N1718,172.90220746471988,175.70040585962124,173.13222414907068
20231220,S36N1719,181.7197889354198,184.37809144635685,181.95867006015033
20231221,S36N1728,150.9607376489455,154.1301588297356,150.99172920919955
20231221,S36N1731,158.0580750111388,162.8078444164712,159.4256131532602
20231222,S36N1743,121.46923244941358,125.61776333046146,121.64875523233786
20231223,S36N1751,178.49365234263783,181.15495108556934,178.61156276240945
20231223,S36N1752,179.2552497273502,181.40288495947607,179.48759578354657
20231224,S36N1755,190.69887801886733,192.31197541137226,190.57023994717747
20231224,S36N1760,185.4560673569802,187.1053640593309,185.33470297651365
20231225,S36N1762,184.7657990807138,185.12189306807704,184.47933111153543
20231225,S36N1763,185.7610121465081,186.11362856370397,185.421479832381
20231225,S36N1765,184.03086438952224,184.37809144635685,183.69420717749745
20231225,S36N1766,183.18702710293698,183.88222369854338,182.90495101222768
20231225,S36N1767,180.80303360498075,181.15495108556934,180.47106681670994
20231226,S36N1770,185.0792215148379,185.36982694198377,184.69420713558793
20231226,S36N1771,183.30946568529657,183.63428982463665,182.93387663085014
20231226,S36N1775,186.78965450347266,187.1053640593309,186.43387648416683
20231226,S36N1776,185.9074381209121,186.3615624376107,185.55371123179793
20231227,S36N1779,184.54635405285794,184.8739591941703,184.1735460003838
20231227,S36N1781,183.1626245677871,183.38635595072992,182.77271961281076
20231227,S36N1782,184.53592954870496,185.36982694198377,184.21900054393336
20231227,S36N1783,184.4757700539266,184.8739591941703,184.0743724508211
20231227,S36N1784,184.68212625944284,185.12189306807704,184.3305707871914
20231227,S36N1785,185.43899220639017,185.6177608158905,185.04544679028913
20231228,S36N1787,182.35446402400854,182.64255432900973,181.96693452261388
20231228,S36N1789,184.50746617314687,184.8739591941703,188.81817390490323
20231228,S36N1790,182.63713518648345,182.89048820291646,182.26032294007018
20231228,S36N1791,182.0776727204022,182.64255432900973,181.7107361862436
20231228,S36N1794,178.4511320371165,178.92354622040875,178.1694140206091
20231228,S36N1796,181.34042277375445,181.89875270728953,181.0082568768412
20231229,S36N1800,182.4569372015286,182.89048820291646,182.08676922833547
20231229,S36N1802,180.80123191366135,181.15495108556934,180.45040566055104
20231229,S36N1804,178.05213429416997,178.67561234650202,177.70660412264988
20231229,S36N1805,177.77243916786446,178.67561234650202,179.66528172651306
20231229,S36N1807,178.5802909073674,178.92354622040875,9.987602887209505
20231230,S36N1809,184.3515318534424,185.12189306807704,184.15701707545668
20231230,S36N1810,179.9094135261351,182.89048820291646,179.871893288102
20231230,S36N1813,181.22724851057492,181.6508188333828,180.8677610149607
20231230,S36N1815,178.29290127145677,181.6508188333828,180.6322238347493
20231230,S36N1816,179.61115604266803,183.38635595072992,180.88015770865604
20231231,S36N1818,178.3247313060402,179.17148009431548,178.20247187046334
20231231,S36N1820,179.19446200096888,179.91528171603568,178.96280241711065
20231231,S36N1821,179.88745920807492,181.15495108556934,179.72726519498974
20231231,S36N1823,182.1404578714265,184.62602532026358,183.43387660989538
20240101,S36N1828,110.99066575839657,114.46073900465854,111.68594573251903
20240101,S36N1830,109.18758580620829,112.22933413949795,110.07850778335705
20240101,S36N1832,108.577663527999,111.98140026559122,109.46693756105378
20240101,S36N1837,107.77068830009416,109.99792927433737,107.54958226950839
20240102,S36N1839,124.43886880694171,126.36156495218165,124.40495346393436
20240102,S36N1841,124.36275362549395,126.85743269999512,124.25206090835854
20240102,S36N1842,118.24643957212751,121.15495360014029,118.31404462829232
20240102,S36N1843,114.27965875463215,117.43594549153931,115.41321830358356
20240102,S36N1844,116.0361307876693,118.67561486107297,116.18181331269443
20240102,S36N1845,113.50016372232504,117.18801161763258,113.7644580421038
20240103,S36N1847,115.16029519027751,119.91528423060663,116.27685463102534
20240103,S36N1848,112.61771428715736,117.68387936544605,115.57024309039116
20240103,S36N1851,111.2173850433633,114.70867287856527,112.50412751641124
20240103,S36N1852,114.19241635080279,118.9235487349797,114.4297472704202
20240103,S36N1853,114.05723421463776,118.42768098716624,114.3099125646986
20240104,S36N1855,120.24832099952391,123.38635846530087,120.3512346255593
20240104,S36N1857,123.12468717486132,128.59296981734224,123.24792871903628
20240104,S36N1861,104.61105797506112,108.75825990480371,105.03305344935507
20240105,S36N1864,130.24616273028,136.27891990845092,131.35949862701818
20240105,S36N1865,130.36050446077877,133.30371342157014,130.34710197523236
20240105,S36N1868,129.53869586582914,131.81611017812975,129.28925077989697
20240106,S36N1873,80.86102014947186,83.71693864022382,80.86363297468051
20240106,S36N1876,92.26193496964484,95.86569846165366,92.31817794917151
20240106,S36N1877,102.9056636329979,107.51859053527005,103.02065683947876
20240109,S36N1890,188.13502248893113,191.56817378965206,189.28924826532602
20240109,S36N1891,187.74736346202658,191.32023991574533,188.88842183584347
20240109,S36N1892,182.7896786590952,186.60949631151743,184.38015756197274
20240109,S36N1893,182.35721476593673,185.86569468979724,182.5495791262947
20240109,S36N1894,172.51779146079724,181.6508188333828,177.25619091838598
20240109,S36N1895,176.0250422906632,180.65908333775587,178.51652144407853
20240110,S36N1899,132.19778283467724,135.53511828673072,132.59916799655184
20240110,S36N1901,125.40872272043381,132.80784567375667,126.52478808583692
20240111,S36N1907,144.76701330708525,150.65908459504135,150.44214245537296
20240111,S36N1909,141.5008891091122,148.6756136037875,142.84296922013164
20240111,S36N1911,141.163307699146,148.17974585597403,141.41734944516793
20240112,S36N1915,137.76621597531002,142.97313450393267,139.12396111153066
20240113,S36N1923,158.14307798032308,161.56817504693754,75.66941831633449
20240113,S36N1925,154.1899731577948,163.5516460381914,154.02478693332523
20240113,S36N1926,151.37046162372897,156.36156369489618,152.5247869961895
20240113,S36N1927,148.96762026433674,153.63429108192213,149.08263838011771
20240114,S36N1934,155.93058342567883,158.8409024339635,155.92974553117529
20240114,S36N1935,155.53672775870692,157.84916693833657,155.3966877022758
20240114,S36N1936,152.97314793539292,157.3532991905231,152.8801588821225
20240115,S36N1939,129.83078853782717,134.5433827911038,68.20660871174186
20240115,S36N1940,137.06756100849373,144.46073774737306,138.83057269407436
20240115,S36N1941,133.12944997547382,138.26239089970477,136.202473630663
20240115,S36N1942,134.02839030857345,141.23759738658555,134.520655519329
20240115,S36N1943,122.10405150619934,197.02271901560016,135.36776292184368
20240118,S36N1952,150.32193601506935,153.3863572080154,139.02478756196797
20240118,S36N1953,156.85160613757049,160.32850567740388,157.56197686772794
20240118,S36N1954,159.24377267161623,162.8078444164712,159.58677017129958
20240118,S36N1955,159.20457276587987,164.04751378600486,159.6818114896305
20240118,S36N1956,160.06561170001092,165.53511702944525,161.71900148689747
20240118,S36N1957,160.5063604018304,165.53511702944525,160.68181144772097
20240118,S36N1959,162.6747384465789,167.27065414679237,162.6528857452795
20240119,S36N1961,135.31597350609144,138.75825864751823,135.5785067146644
20240119,S36N1962,139.9366852226446,146.94007648644038,141.45453952625394
20240119,S36N1963,138.10850576303093,144.21280387346633,138.40908510843292
20240119,S36N1964,136.48665263574966,139.50206026923843,136.4173496547155
20240119,S36N1965,139.45033416532894,144.46073774737306,139.49586192239076
20240119,S36N1967,141.1137318981312,148.6756136037875,143.91321710916236
20240120,S36N1969,138.83337111614145,142.22933288221247,140.65288666728884
20240120,S36N1970,142.77681771863175,150.41115072113462,142.91321715107188
20240120,S36N1973,132.59601911876453,140.74172963877209,135.70247365161777
20240120,S36N1974,135.2507578160984,142.4772667561192,143.17354771867394
20240120,S36N1975,134.76776743674586,143.46900225174613,134.77272162446752
20240120,S36N1976,132.73458207368517,214.13015631516464,132.67354815872386
20240121,S36N1978,141.37609499732628,146.19627486472018,149.33470448525622
20240121,S36N1979,141.15411140493393,151.1549523428548,144.9793327669613
20240121,S36N1981,138.62138213302956,283.30370713514276,140.02478752005845
20240121,S36N1983,134.76539089805462,142.22933288221247,140.49586188048124
20240121,S36N1984,134.8968490055921,141.98139900830574,134.91734971757978
20240121,S36N1985,133.6555323324505,140.49379576486535,133.61569687956944
20240122,S36N1987,137.48571998044633,142.22933288221247,147.55371282435954
20240122,S36N1990,144.89244597300788,151.65082009066828,147.66941529884934
20240122,S36N1991,145.91571958690577,152.39462171238847,150.6487540169619
20240122,S36N1993,142.9750741919978,146.69214261253364,144.36363031342626
20240123,S36N1995,133.40940562545038,136.52685378235765,135.54544886481017
20240123,S36N1996,143.07974368771065,146.69214261253364,143.55784522322938
20240123,S36N1997,148.0631331000416,151.898753964575,148.24792767129838
20240123,S36N1998,151.8676555300375,158.0971008122433,152.0950349480845
20240123,S36N2000,147.787633673274,152.39462171238847,147.9504070226103
20240124,S36N2004,147.05550160635494,147.43594423425384,146.73139880923554
20240124,S36N2010,156.3501149014981,157.10536531661637,156.04131577443331
20240124,S36N2011,158.04242154152868,158.34503468615003,157.69007603591308
20240125,S36N2013,172.91418849238747,175.20453811180778,172.8718935814686
20240125,S36N2014,166.94127307590327,169.0061912641395,166.8925549890846
20240125,S36N2015,162.44526076069522,164.79131540772505,162.32643947796896
20240125,S36N2021,146.16520292614706,148.17974585597403,146.09090296830982
20240126,S36N2024,185.3944717259351,186.60949631151743,185.45866991346702
20240126,S36N2025,185.16547816065915,187.1053640593309,185.2851162017323
20240126,S36N2026,186.95867311964955,189.33676892449148,186.8305706824176
20240126,S36N2027,184.97161333467497,186.60949631151743,184.95453770319
20240126,S36N2028,184.18136254690174,185.12189306807704,183.87602535169572
20240126,S36N2029,185.55564985973774,188.84090117667802,185.8553641117178
20240126,S36N2030,186.27591404753528,187.60123180714436,186.14048806671053
20240127,S36N2032,163.3098531040644,165.28718315553851,163.15288572432473
20240127,S36N2033,167.48168951035262,171.4855300032068,32.859502755105495
20240127,S36N2035,166.22371183966163,168.75825739023276,166.07850543642417
20240127,S36N2036,163.25380146371887,166.0309847772587,163.0619766372256
20240127,S36N2037,160.00923112636548,162.8078444164712,160.17354700621217
20240127,S36N2038,155.14051862374313,157.84916693833657,155.05371251003817
20240128,S36N2040,172.44922077376586,174.46073649008758,172.40908368350938
20240128,S36N2041,171.4862501586086,174.95660423790105,171.36362918186933
20240128,S36N2042,172.18234264601813,176.1962736074347,172.1322241909802
20240128,S36N2043,169.02369217371023,171.4855300032068,168.81817474309355
20240129,S36N2048,167.28454004951385,169.50205901195295,167.3223070371896
20240129,S36N2049,172.35901434774135,177.6838768508751,173.07437291182578
20240129,S36N2050,172.37905928165316,174.70867036399432,172.33883575256914
20240129,S36N2051,169.68353207791614,173.22106712055393,169.72313338285312
20240130,S36N2056,165.35616025778634,168.01445576851256,165.3305715834722
20240130,S36N2057,175.7970712894771,178.4276784725953,175.8636289932765
20240130,S36N2058,174.0139322007332,177.18800910306163,173.90495138941333
20240131,S36N2065,164.17689492686978,168.01445576851256,164.27685261936858
