folder,profile_name_1,profile_name_2,similarity_before,similarity_after,lag,offset_mm
20231121,S36N1448,S36N1452,0.6200526534839922,0.6892877119051034,5117,21.144627213012427
20231121,S36N1448,S36N1453,0.6285273181403982,0.6957044687481188,5966,24.65289152879268
20231121,S36N1450,S36N1452,0.7643770162465513,0.7683947359491536,-85,-0.3512396547012031
20231121,S36N1450,S36N1453,0.6999180604722283,0.7703503089730159,1559,6.442148490343243
20231121,S36N1452,S36N1453,0.8631364678607641,0.8718594604459866,79,0.32644626731052995
20231122,S36N1456,S36N1457,0.6023127979044728,0.7661891240896981,4475,18.4917347622104
20231122,S36N1456,S36N1461,0.6267078110033041,0.7424537642638662,2759,11.400825968477875
20231122,S36N1456,S36N1462,0.7170878566142329,0.7817850340484995,889,3.6735535650514066
20231122,S36N1457,S36N1461,0.6639653667246607,0.7967874251887772,-1874,-7.743801328353584
20231122,S36N1457,S36N1462,0.7000497985451848,0.7950101792894767,-3630,-14.999999371357262
20231122,S36N1461,S36N1462,0.8383277960744174,0.8970679983945998,-1772,-7.32231374271214
20231123,S36N1465,S36N1467,0.4995165211021086,0.6344392722320138,3148,13.008263917639852
20231123,S36N1465,S36N1468,0.5195728772643985,0.7030586157798954,1736,7.173553418368101
20231123,S36N1465,S36N1469,0.5309551429454703,0.757581714798058,-2201,-9.095040941145271
20231123,S36N1465,S36N1470,0.52454012683366,0.6331085208658999,-603,-2.4917354327626526
20231123,S36N1467,S36N1468,0.7210037091046033,0.7384864735910278,-1512,-6.2479336224496365
20231123,S36N1467,S36N1469,0.647173956077085,0.7307225956623308,-4258,-17.595040584914386
20231123,S36N1467,S36N1470,0.6017382973830523,0.7171760514090476,-3581,-14.797520041000098
20231123,S36N1468,S36N1469,0.6532179260582613,0.7486289017630015,-3811,-15.747933224309236
20231123,S36N1468,S36N1470,0.6125169577776202,0.678868195280802,-2406,-9.942148343659937
20231123,S36N1469,S36N1470,0.7242909813020448,0.7591992469044962,-223,-0.9214875646866858
20231124,S36N1470,S36N1472,0.3905373023638933,0.44400247852749897,2833,11.70661107962951
20231124,S36N1470,S36N1473,0.49907074842055316,0.6088303052849325,1336,5.520660925656557
20231124,S36N1470,S36N1475,0.512764619409534,0.672241127414207,5029,20.780990864615887
20231124,S36N1470,S36N1477,0.6696628471219604,0.7942708856974401,2086,8.619834349490702
20231124,S36N1470,S36N1478,0.6937494190446991,0.7592833691125064,-1923,-7.946280658710748
20231124,S36N1470,S36N1479,0.5943311451422465,0.8310153959648608,1682,6.950412931852043
20231124,S36N1472,S36N1473,0.2507676194326506,0.6116319580679542,-1462,-6.0413220608606935
20231124,S36N1472,S36N1475,0.4729556496073841,0.8041814866751912,1032,4.264462631195784
20231124,S36N1472,S36N1477,0.40837509035832115,0.45090230341011545,-587,-2.425619733054191
20231124,S36N1472,S36N1478,0.38109648361413534,0.8408697431261842,-5155,-21.301651999820024
20231124,S36N1472,S36N1479,0.4200066294203594,0.5134961451693815,-1031,-4.260330399964005
20231124,S36N1473,S36N1475,0.39380325084247064,0.7155443824153831,2910,12.024792884476483
20231124,S36N1473,S36N1477,0.6812747481849193,0.7386191616233594,347,1.4338842374272645
20231124,S36N1473,S36N1478,0.5548265277318418,0.6905111996541315,-3524,-14.561982860788703
20231124,S36N1473,S36N1479,0.6407046560983749,0.6743383008937629,462,1.9090908290818334
20231124,S36N1475,S36N1477,0.5112071583596726,0.6043289713968245,-2692,-11.123966475948691
20231124,S36N1475,S36N1478,0.5255158359755142,0.7149450091886999,-6160,-25.454544387757778
20231124,S36N1475,S36N1479,0.5295529575369876,0.5454280912407697,-2171,-8.971074004191905
20231124,S36N1477,S36N1478,0.7330775145588858,0.8034969130046841,-3964,-16.3801646027714
20231124,S36N1477,S36N1479,0.7851508262319231,0.8389112417704495,-324,-1.3388429190963507
20231124,S36N1478,S36N1479,0.7055800868597297,0.8083816774011598,3746,15.47933819424361
20231126,S36N1492,S36N1494,0.48247715619318277,0.7839342753283546,2090,8.636363274417818
20231126,S36N1492,S36N1495,0.4855496658964394,0.6903438663317786,3877,16.02066048560664
20231126,S36N1492,S36N1496,0.5474074234624694,0.6702268030123645,1161,4.797520460095257
20231126,S36N1492,S36N1497,0.377599038567285,0.63319283875584,-1743,-7.202479036990553
20231126,S36N1494,S36N1495,0.6680387507168648,0.7790401300495047,2953,12.202478827442974
20231126,S36N1494,S36N1496,0.6405329755173367,0.7202917253472207,3575,14.772726653609425
20231126,S36N1494,S36N1497,0.41506396993150535,0.5784220555318363,-4033,-16.665288557764143
20231126,S36N1495,S36N1496,0.7721590127311998,0.7850527016991324,823,3.400826303754002
20231126,S36N1495,S36N1497,0.49340926373908456,0.6112448591528223,1388,5.735536949709058
20231126,S36N1496,S36N1497,0.5608593602994437,0.7191658355742423,-3021,-12.483470551203936
20231127,S36N1501,S36N1502,0.6477404444440762,0.6523632646640026,-190,-0.7851239340379834
20231127,S36N1501,S36N1507,0.6973170904980541,0.8334007453762085,-2524,-10.429751629009843
20231127,S36N1502,S36N1507,0.5831614215321759,0.6479420431416959,4714,19.479338026605546
20231128,S36N1513,S36N1514,0.780112798386829,0.8326779721151715,289,1.1942148259840906
20231128,S36N1513,S36N1515,0.6708674362288766,0.756516742102384,1417,5.855371655430645
20231128,S36N1514,S36N1515,0.7948830018687403,0.8373574654826664,779,3.219008129555732
20231129,S36N1527,S36N1528,0.7148662012667929,0.8022253272681054,7203,29.76446156250313
20231130,S36N1533,S36N1535,0.7106539099792196,0.7625566969963702,905,3.7396692647598684
20231130,S36N1533,S36N1536,0.6512028720511168,0.7785185860950853,-7604,-31.421486286446452
20231130,S36N1533,S36N1537,0.5356512562105766,0.7123570942391217,-14066,-58.123964506201446
20231130,S36N1535,S36N1536,0.7934128962899787,0.8999892146711805,-2126,-8.785123598761857
20231130,S36N1535,S36N1537,0.5993919476067039,0.7703305779012639,-8409,-34.747932428028435
20231130,S36N1536,S36N1537,0.6155857683470586,0.8288150114127854,-6354,-26.256197246722877
20231201,S36N1539,S36N1540,0.7468319780453627,0.8280153797544152,-1313,-5.425619607325643
20231201,S36N1539,S36N1542,0.822608961558962,0.8400741584642123,771,3.185950279701501
20231201,S36N1539,S36N1545,0.654919598387049,0.806161755231639,-1956,-8.08264428935945
20231201,S36N1539,S36N1546,0.7380026603325347,0.7531615931452215,-5096,-21.05785035714507
20231201,S36N1540,S36N1542,0.7963703755078927,0.8400140634449823,724,2.9917354118078947
20231201,S36N1540,S36N1545,0.6725083076052167,0.6823639517702246,-3280,-13.553718440234661
20231201,S36N1540,S36N1546,0.7121316580902209,0.7596733620778638,-6486,-26.801651769317687
20231201,S36N1542,S36N1545,0.6705459706569673,0.7605900056475007,-2825,-11.67355322977528
20231201,S36N1542,S36N1546,0.7328932814456292,0.7568796455368015,-874,-3.6115700965747237
20231201,S36N1545,S36N1546,0.6842708990969694,0.7392063830614429,1671,6.904958388302475
20231202,S36N1552,S36N1553,0.7009822131969694,0.7843283194964245,6766,27.958676514215767
20231202,S36N1552,S36N1557,0.7225000047084299,0.7503099872998393,3466,14.322313449345529
20231202,S36N1553,S36N1557,0.7500892240596002,0.83803234186768,-3910,-16.157024116255343
20231203,S36N1560,S36N1561,0.7442077424073664,0.82936480468329,-1255,-5.185950195882469
20231204,S36N1570,S36N1573,0.8429750965695061,0.8495991652819008,72,0.2975206486880779
20231204,S36N1570,S36N1574,0.7275817894158585,0.8396830162397266,-914,-3.776859345845878
20231204,S36N1570,S36N1575,0.7097805567468716,0.8900481493178259,-8327,-34.40908946702257
20231204,S36N1570,S36N1577,0.6837497342024248,0.7867369052422771,-14177,-58.5826421729289
20231204,S36N1573,S36N1574,0.8335046148173911,0.8809349661804753,-459,-1.8966941353864968
20231204,S36N1573,S36N1575,0.7485266853872461,0.8823148807088976,-8057,-33.293387034442276
20231204,S36N1573,S36N1577,0.6523792323453297,0.6950414890712705,-3734,-15.429751419462264
20231204,S36N1574,S36N1575,0.7323822787831858,0.8864930377652072,-7361,-30.41735409712419
20231204,S36N1574,S36N1577,0.6383397551032284,0.752095359678281,-14804,-61.173551155254245
20231204,S36N1575,S36N1577,0.6943183136604818,0.7949877816745532,-9326,-38.53718846756965
20231205,S36N1579,S36N1584,0.8681091094207319,0.9146378682583751,-2289,-9.45867728954181
20231205,S36N1579,S36N1585,0.8290048863306924,0.9098574437309972,-2417,-9.987602887209505
20231205,S36N1579,S36N1586,0.7920643598792576,0.8504489690276534,-2881,-11.904958178754896
20231205,S36N1579,S36N1587,0.7539813448837225,0.8261864111683831,-2949,-12.185949902515858
20231205,S36N1584,S36N1585,0.9077396070125284,0.9142112430852776,102,0.42148758564144373
20231205,S36N1584,S36N1586,0.8570370224406979,0.8851040216902143,-943,-3.896694051567465
20231205,S36N1584,S36N1587,0.8031572518610722,0.8672435782812503,-1626,-6.7190079828724265
20231205,S36N1585,S36N1586,0.8040102182225751,0.8562994541793695,-800,-3.305784985423088
20231205,S36N1585,S36N1587,0.7689673968403903,0.7983802886468968,-792,-3.272727135568857
20231205,S36N1586,S36N1587,0.8149827643290287,0.8291502572802174,240,0.9917354956269264
20231206,S36N1589,S36N1590,0.7216285481714492,0.8917595554287422,-2038,-8.421487250365317
20231206,S36N1589,S36N1592,0.7692457411820683,0.8184630487497767,504,2.0826445408165455
20231206,S36N1590,S36N1592,0.7030359047424728,0.8663786269228076,2318,9.578511995263398
20231207,S36N1604,S36N1605,0.8589494199318791,0.8617436941853341,-133,-0.5495867538265884
20231207,S36N1604,S36N1610,0.7382902276258985,0.7589376743289438,-764,-3.157024661079049
20231207,S36N1605,S36N1610,0.8271585986060357,0.8358001827557988,142,0.5867768349125981
20231208,S36N1613,S36N1614,0.6005987818693407,0.9151022362948064,1186,4.900826240889728
20231209,S36N1622,S36N1623,0.9062936270874629,0.9164313108558485,-143,-0.590909066144377
20231209,S36N1622,S36N1624,0.6594484009350623,0.79826455879968,-1685,-6.962809625547379
20231209,S36N1622,S36N1626,0.6400675436303068,0.7780827473913494,-2016,-8.330578163266182
20231209,S36N1622,S36N1628,0.4947887727565362,0.583286600435843,-9917,-40.979337125550956
20231209,S36N1623,S36N1624,0.6926597955777082,0.880165720604021,-1561,-6.450412952806801
20231209,S36N1623,S36N1626,0.6683487738909965,0.8393196674525234,-1897,-7.838842646684498
20231209,S36N1623,S36N1628,0.5001589655793691,0.5620353995111526,3690,15.247933245263994
20231209,S36N1624,S36N1626,0.9017831763684865,0.9200194773543554,-313,-1.2933883755467832
20231209,S36N1624,S36N1628,0.5114368252658594,0.5705146781522985,3622,14.966941521503031
20231209,S36N1626,S36N1628,0.5152779436217307,0.5633383812272292,1701,7.028925325255841
20231210,S36N1630,S36N1631,0.9061088670085404,0.9104728910697865,167,0.6900826157070696
20231210,S36N1630,S36N1632,0.892654239571988,0.895606400802712,-392,-1.6198346428573132
20231210,S36N1630,S36N1633,0.8401068887322806,0.8574504446344707,-579,-2.39256188319996
20231210,S36N1630,S36N1636,0.8744943008429641,0.8804978591572264,461,1.9049585978500545
20231210,S36N1630,S36N1637,0.84186785789426,0.8618723947855075,4214,17.413222410716116
20231210,S36N1631,S36N1632,0.8946427387959536,0.9017446093524597,-206,-0.8512396337464452
20231210,S36N1631,S36N1633,0.8386100727341473,0.8525029738416773,-653,-2.6983469943515956
20231210,S36N1631,S36N1636,0.8802827192800282,0.8778352842679688,2520,10.413222704082727
20231210,S36N1631,S36N1637,0.8547218207682232,0.8873975177482496,937,3.871900664176792
20231210,S36N1632,S36N1633,0.8546782082923136,0.8585667048846581,-93,-0.384297504555434
20231210,S36N1632,S36N1636,0.8945843377317402,0.9014683283300173,507,2.095041234511882
20231210,S36N1632,S36N1637,0.8485513160011389,0.8953413483063597,1571,6.491735265124589
20231210,S36N1633,S36N1636,0.8411633140123567,0.8576020553248489,712,2.9421486370265484
20231210,S36N1633,S36N1637,0.7789506452779086,0.850234633283159,1292,5.338842751458287
20231210,S36N1636,S36N1637,0.6051903549795333,0.8854404604703278,2007,8.293388082180172
20231211,S36N1640,S36N1641,0.8937874436395741,0.9199215865748356,187,0.7727272403426468
20231211,S36N1640,S36N1642,0.769388318303692,0.8444449544945718,-1327,-5.483470844570547
20231211,S36N1640,S36N1643,0.8493843681054154,0.8752675324134959,-482,-1.9917354537174106
20231211,S36N1640,S36N1644,0.8710611849174648,0.872138083289323,21,0.08677685586735606
20231211,S36N1640,S36N1645,0.8484663712192219,0.8681093555380363,-587,-2.425619733054191
20231211,S36N1640,S36N1646,0.8422249869777576,0.8565254043538746,655,2.7066114568151534
20231211,S36N1641,S36N1642,0.7413980377798624,0.8406563549502455,-861,-3.5578510905615985
20231211,S36N1641,S36N1643,0.8224361565396683,0.8656584101752388,-329,-1.359504075255245
20231211,S36N1641,S36N1644,0.8378960909386718,0.8458387474810454,114,0.47107436042279005
20231211,S36N1641,S36N1645,0.8065783230076389,0.8472935994632013,-488,-2.0165288411080837
20231211,S36N1641,S36N1646,0.8025909583518276,0.8042140553292291,500,2.06611561588943
20231211,S36N1642,S36N1643,0.7957663692575832,0.9246037458018597,591,2.4421486579813063
20231211,S36N1642,S36N1644,0.7376194294869384,0.8762496556724644,991,4.09504115069285
20231211,S36N1642,S36N1645,0.7800161456955483,0.8513361813399322,343,1.417355312500149
20231211,S36N1642,S36N1646,0.7482909289341125,0.7576407573509126,58,0.23966941144317389
20231211,S36N1643,S36N1644,0.7170812250519287,0.9014211336582348,1338,5.528925388120115
20231211,S36N1643,S36N1645,0.6939145949779316,0.6963292872985428,-218,-0.9008264085277915
20231211,S36N1643,S36N1646,0.6736775768711976,0.8562653089022483,1926,7.9586773524060845
20231211,S36N1644,S36N1645,0.9341774083387584,0.7990430992921826,-626,-2.5867767510935664
20231211,S36N1644,S36N1646,0.8740146720668703,0.914205296836313,388,1.6033057179301977
20231211,S36N1645,S36N1646,0.8815106589041772,0.8852831030557353,17,0.07024793094024062
20231212,S36N1647,S36N1650,0.7002919879584691,0.8403526603031717,9681,40.004130554851145
20231212,S36N1647,S36N1651,0.789201616998539,0.8381763705258352,3425,14.152891968842596
20231212,S36N1647,S36N1652,0.7197206436129335,0.851667341504476,-12254,-50.63636151421815
20231212,S36N1647,S36N1653,0.7889248430352882,0.870724147485963,-3907,-16.144627422560006
20231212,S36N1650,S36N1651,0.7240396148904749,0.9184185459829121,-6409,-26.483469964470714
20231212,S36N1650,S36N1652,0.6750974839694549,0.797384557677974,-20487,-84.6570212454535
20231212,S36N1650,S36N1653,0.7001321496203129,0.882617037314355,-14841,-61.32644371083006
20231212,S36N1651,S36N1652,0.6738162289454799,0.7887113681646556,-14122,-58.35536945518106
20231212,S36N1651,S36N1653,0.7318292323185881,0.856423503101131,-8406,-34.7355357343331
20231212,S36N1652,S36N1653,0.7389689014190087,0.8871043043570004,11248,46.47933689504862
20231213,S36N1656,S36N1657,0.8612529499471349,0.9040567811270226,1061,4.384297336917371
20231213,S36N1656,S36N1659,0.762970489949327,0.9353826563331317,4897,20.235536342021078
20231213,S36N1656,S36N1660,0.8038935552930481,0.9281821200390427,4392,18.148759569972754
20231213,S36N1656,S36N1661,0.730453115894277,0.9205109067451597,4105,16.96280920645222
20231213,S36N1657,S36N1659,0.8455513481749257,0.911166746678573,3891,16.078511722851545
20231213,S36N1657,S36N1660,0.8941581064840667,0.9446260366115438,3378,13.95867710094899
20231213,S36N1657,S36N1661,0.823230298638885,0.8946009188824663,3313,13.690082070883363
20231213,S36N1659,S36N1660,0.9070180909414561,0.9576000292426765,-534,-2.2066114777699113
20231213,S36N1659,S36N1661,0.8136790015803507,0.9305106677516467,-823,-3.400826303754002
20231213,S36N1660,S36N1661,0.9149300618575904,0.9383422957228997,-233,-0.9628098770044744
20231214,S36N1665,S36N1666,0.8290512032770506,0.9384389406579323,-596,-2.4628098141402006
20231214,S36N1665,S36N1667,0.7225933330140908,0.8176634374752101,-1086,-4.487603117711842
20231214,S36N1665,S36N1668,0.7660197580692772,0.767129007688343,-72,-0.2975206486880779
20231214,S36N1665,S36N1669,0.7666489245191288,0.7785910545990595,-491,-2.0289255348034203
20231214,S36N1666,S36N1667,0.8143185151481167,0.8457531081585795,-532,-2.1983470153063536
20231214,S36N1666,S36N1668,0.8305041153500313,0.8322435230823975,132,0.5454545225948095
20231214,S36N1666,S36N1669,0.8256309069719723,0.8303422655505214,-380,-1.5702478680759668
20231214,S36N1667,S36N1668,0.8931297285739301,0.8955638564875239,-122,-0.5041322102770209
20231214,S36N1667,S36N1669,0.8901893782656077,0.9071495891426917,593,2.450413120444864
20231214,S36N1668,S36N1669,0.894472210305141,0.9354348854555996,1514,6.256198084913194
20231215,S36N1673,S36N1674,0.9250870507946302,0.929104296937631,222,0.9173553334549069
20231215,S36N1673,S36N1678,0.8183401684802525,0.9084326461244381,5335,22.04545362154022
20231215,S36N1673,S36N1679,0.7226940848992358,0.889562065901687,7338,30.322312778793275
20231215,S36N1673,S36N1681,0.7236013088054412,0.892461400060202,8317,34.36776715470478
20231215,S36N1674,S36N1678,0.8103276973304904,0.8651125315093099,4072,16.82644557580352
20231215,S36N1674,S36N1679,0.7242191439635349,0.8866368779014288,5664,23.404957696795464
20231215,S36N1674,S36N1681,0.709261619107507,0.8812784963054404,6238,25.77685842383653
20231215,S36N1678,S36N1679,0.8263766928606799,0.8924757869243497,1758,7.264462505467236
20231215,S36N1678,S36N1681,0.7769890995554976,0.894177264673394,2340,9.669421082362533
20231215,S36N1679,S36N1681,0.8227567687475241,0.9537836185935462,896,3.7024791836738586
20231216,S36N1686,S36N1690,0.7337443098593985,0.915953847555509,1922,7.942148427478969
20231217,S36N1694,S36N1695,0.950222184359562,0.9529622170885659,-54,-0.22314048651605844
20231217,S36N1694,S36N1697,0.7780943957797871,0.8788523804833195,3334,13.77685892675072
20231217,S36N1695,S36N1697,0.8165348211386203,0.8919993521513773,3418,14.123966350220144
20231218,S36N1705,S36N1706,0.932364408653065,0.9632062874272989,-558,-2.305785027332604
20231218,S36N1705,S36N1707,0.8776026466584097,0.9294661283423248,-974,-4.02479321975261
20231218,S36N1706,S36N1707,0.9182166318241072,0.9455963615898529,-438,-1.8099172795191407
20231219,S36N1710,S36N1711,0.9449701287626705,0.9554794412897901,348,1.4380164686590433
20231219,S36N1710,S36N1712,0.8987408470956615,0.9330697338828499,1902,7.859503802843392
20231219,S36N1710,S36N1713,0.8881793711821004,0.925077071127423,1214,5.016528715379536
20231219,S36N1711,S36N1712,0.9192625214146227,0.9501109721981889,1467,6.061983217019588
20231219,S36N1711,S36N1713,0.9065740334157244,0.9442897844096044,1239,5.119834496174008
20231219,S36N1712,S36N1713,0.9592873592413,0.9663414622941061,-191,-0.7892561652697623
20231220,S36N1718,S36N1719,0.8880758000891077,0.9690815297022459,1783,7.3677682862617075
20231221,S36N1728,S36N1731,0.9313192813801857,0.9496429858486434,674,2.7851238502189517
20231223,S36N1751,S36N1752,0.9318015831601248,0.9334940275010425,130,0.5371900601312518
20231224,S36N1755,S36N1760,0.9196914006587541,0.9372389722758033,-2882,-11.909090409986675
20231225,S36N1762,S36N1763,0.9641257688144435,0.9641600043187786,7,0.02892561862245202
20231225,S36N1762,S36N1765,0.962698370976779,0.9655147081967761,-523,-2.161156934220344
20231225,S36N1762,S36N1766,0.95193341402898,0.9580960554216,-1002,-4.140495694242418
20231225,S36N1762,S36N1767,0.8650289466886156,0.8679681248154679,-390,-1.6115701803937554
20231225,S36N1763,S36N1765,0.95761777816347,0.9585924191254457,-180,-0.7438016217201948
20231225,S36N1763,S36N1766,0.9555948109884442,0.9723123033785164,-1447,-5.9793385923840106
20231225,S36N1763,S36N1767,0.8553213657581588,0.9167012099333127,-4287,-17.714875290635973
20231225,S36N1765,S36N1766,0.9637146314931032,0.9707782085724936,-760,-3.1404957361519337
20231225,S36N1765,S36N1767,0.8507694545862493,0.8591667473816373,-1707,-7.053718712646514
20231225,S36N1766,S36N1767,0.8648515042323826,0.9040376887182705,-2432,-10.049586355686188
20231226,S36N1770,S36N1771,0.9680130075997004,0.9700351427746771,-331,-1.3677685377188027
20231226,S36N1770,S36N1775,0.9225382562852027,0.9232161343910474,-45,-0.1859504054300487
20231226,S36N1770,S36N1776,0.9370295921671915,0.9454989263541489,-841,-3.4752064659260213
20231226,S36N1771,S36N1775,0.9132749829556815,0.9132749829556815,0,0.0
20231226,S36N1771,S36N1776,0.9423160754212884,0.9460974191295064,-561,-2.3181817210279405
20231226,S36N1775,S36N1776,0.9403408567293131,0.9411911771901509,-75,-0.3099173423834145
20231227,S36N1779,S36N1781,0.9551409293070025,0.9617386856392408,-718,-2.9669420244172215
20231227,S36N1779,S36N1782,0.9669319574391513,0.972062970108334,-803,-3.3181816791184247
20231227,S36N1779,S36N1783,0.9584909516031864,0.9638466604874483,-942,-3.892561820335686
20231227,S36N1779,S36N1784,0.9498172451714099,0.9553351016429291,-1167,-4.82231384748593
20231227,S36N1779,S36N1785,0.9400976829591065,0.9419662972267696,-168,-0.6942148469388485
20231227,S36N1781,S36N1782,0.9685199064189108,0.9711332511976011,-227,-0.9380164896138012
20231227,S36N1781,S36N1783,0.9646436181446444,0.9689451541640195,-579,-2.39256188319996
20231227,S36N1781,S36N1784,0.9518306428039408,0.959173207567205,-1027,-4.243801475036889
20231227,S36N1781,S36N1785,0.9487662759231218,0.949361657792701,-67,-0.2768594925291836
20231227,S36N1782,S36N1783,0.9787176606851032,0.9813328026610321,-368,-1.5206610932946205
20231227,S36N1782,S36N1784,0.9682727568286925,0.9750336198144149,-755,-3.1198345799930394
20231227,S36N1782,S36N1785,0.9577416905830592,0.9586297998935637,-62,-0.2561983363702893
20231227,S36N1783,S36N1784,0.9772832963847208,0.9808119663478464,-403,-1.6652891864068806
20231227,S36N1783,S36N1785,0.9659191338900845,0.9665048180910909,-148,-0.6115702223032713
20231227,S36N1784,S36N1785,0.968330148800642,0.968330148800642,0,0.0
20231228,S36N1787,S36N1789,0.9262098989516195,0.9279450273680583,-145,-0.5991735286079347
20231228,S36N1787,S36N1790,0.9303133818883239,0.9400895491711053,-629,-2.599173444788903
20231228,S36N1787,S36N1791,0.7165518953936305,0.7169919325602756,-779,-3.219008129555732
20231228,S36N1787,S36N1794,0.9036500161636482,0.9316288137157914,1404,5.80165264941752
20231228,S36N1787,S36N1796,0.9078602007273922,0.9148168459007155,813,3.3595039914362133
20231228,S36N1789,S36N1790,0.9667093897127081,0.9673455725634977,-55,-0.2272727177478373
20231228,S36N1789,S36N1791,0.7358054502844261,0.7358769562485218,-18,-0.07438016217201948
20231228,S36N1789,S36N1794,0.9456851206757415,0.9456851206757415,0,0.0
20231228,S36N1789,S36N1796,0.9199939076301047,0.9326721392040654,2526,10.4380160914734
20231228,S36N1790,S36N1791,0.7462041711594507,0.7466490694764903,530,2.190082552842796
20231228,S36N1790,S36N1794,0.9581678251687418,0.96877410213961,1703,7.037189787719399
20231228,S36N1790,S36N1796,0.9364829462765786,0.9527552067904709,3125,12.913222599308938
20231228,S36N1791,S36N1794,0.7502541909615734,0.7590513479342935,-5661,-23.392561003100127
20231228,S36N1791,S36N1796,0.7895992476479774,0.7913381983084146,-2116,-8.743801286444068
20231228,S36N1794,S36N1796,0.9484268142368585,0.9600737844657804,1949,8.053718670736998
20231229,S36N1800,S36N1802,0.9506738168399198,0.9613825160114569,-765,-3.161156892310828
20231229,S36N1800,S36N1804,0.9562055194401042,0.9634804076167843,-946,-3.9090907452628016
20231229,S36N1800,S36N1805,0.948728027394083,0.9650353825035924,-1982,-8.1900823013857
20231229,S36N1800,S36N1807,0.9432171577373015,0.9568943821992597,-1381,-5.706611331086606
20231229,S36N1802,S36N1804,0.9481251778968981,0.9482942414464648,-23,-0.09504131833091378
20231229,S36N1802,S36N1805,0.952724040115096,0.9528505806381596,11,0.04545454354956746
20231229,S36N1802,S36N1807,0.9551782206655932,0.955335657666932,-45,-0.1859504054300487
20231229,S36N1804,S36N1805,0.9608403185000167,0.9646227618010481,-454,-1.8760329792276025
20231229,S36N1804,S36N1807,0.962746645925188,0.9630268826979035,35,0.1446280931122601
20231229,S36N1805,S36N1807,0.9551692962204469,0.9625488682828325,634,2.6198346009477973
20231230,S36N1809,S36N1810,0.9436557310967799,0.9556979191930771,-1211,-5.0041320216842
20231230,S36N1809,S36N1813,0.9253743380831564,0.9306085874801263,-694,-2.867768474854529
20231230,S36N1809,S36N1815,0.932445509827744,0.9475537792398869,-1522,-6.289255934767425
20231230,S36N1809,S36N1816,0.9154650223170596,0.9154921391814318,83,0.3429751922376454
20231230,S36N1810,S36N1813,0.9409052665470575,0.9437035694657094,355,1.4669420872814953
20231230,S36N1810,S36N1815,0.9338407888151701,0.9428409487656223,-1126,-4.6528923669829965
20231230,S36N1810,S36N1816,0.9216676123985938,0.9216676123985938,0,0.0
20231230,S36N1813,S36N1815,0.9575744257046113,0.9575744257046113,0,0.0
20231230,S36N1813,S36N1816,0.954685951161892,0.957208554521311,-355,-1.4669420872814953
20231230,S36N1815,S36N1816,0.9679707495199058,0.9693636836488414,111,0.45867766672745347
20231231,S36N1818,S36N1820,0.9099000276472312,0.9156775569011552,502,2.0743800783529878
20231231,S36N1818,S36N1821,0.9181209697746741,0.9306671861266482,1188,4.909090703353286
20231231,S36N1818,S36N1823,0.9199945194928927,0.9322123150474945,1255,5.185950195882469
20231231,S36N1820,S36N1821,0.9436958506335137,0.9591224986361898,623,2.57438005739823
20231231,S36N1820,S36N1823,0.9273568562899513,0.9369629947705376,1891,7.814049259293824
20231231,S36N1821,S36N1823,0.930041533706313,0.9471014877229987,1405,5.805784880649298
20240101,S36N1828,S36N1830,0.9274902169130188,0.9308070255562259,-344,-1.4214875437319279
20240101,S36N1828,S36N1832,0.9393742257857666,0.9403263404654553,64,0.26446279883384705
20240101,S36N1828,S36N1837,0.8897374673637485,0.9294749866552611,2360,9.75206570699811
20240101,S36N1830,S36N1832,0.9647660352778693,0.9685223778537858,497,2.0537189221940935
20240101,S36N1830,S36N1837,0.9371254660855779,0.9439937110272243,1474,6.09090883564204
20240101,S36N1832,S36N1837,0.9369403640314891,0.9467244829133992,2269,9.376032664906234
20240102,S36N1839,S36N1841,0.8787149199300788,0.9050256961233678,3903,16.12809849763289
20240102,S36N1839,S36N1842,0.9024709932494908,0.9514632675045207,4046,16.719007563777268
20240102,S36N1839,S36N1843,0.9041937320053337,0.9497491526469448,4019,16.60743732051924
20240102,S36N1839,S36N1844,0.9047352286453757,0.9191382274390942,1750,7.231404655613005
20240102,S36N1839,S36N1845,0.8940860179221771,0.9122364281564967,2281,9.42561943968758
20240102,S36N1841,S36N1842,0.9551837082937291,0.9551983652578994,-3,-0.01239669369533658
20240102,S36N1841,S36N1843,0.9533593304480602,0.9620324485921028,-846,-3.4958676220849156
20240102,S36N1841,S36N1844,0.9535774367923157,0.959118986762115,-700,-2.892561862245202
20240102,S36N1841,S36N1845,0.9582346653199182,0.9584377299718017,26,0.10743801202625036
20240102,S36N1842,S36N1843,0.974697801606656,0.9797121650182946,-477,-1.9710742975585163
20240102,S36N1842,S36N1844,0.9571516210570123,0.9622429615246367,-608,-2.512396588921547
20240102,S36N1842,S36N1845,0.9459053604195263,0.9459995108225444,-15,-0.0619834684766829
20240102,S36N1843,S36N1844,0.9719424416887237,0.9733200928578654,-223,-0.9214875646866858
20240102,S36N1843,S36N1845,0.9584866512944109,0.9584866512944109,0,0.0
20240102,S36N1844,S36N1845,0.9745755476531079,0.9747458082648397,-30,-0.1239669369533658
20240103,S36N1847,S36N1848,0.9496203161266977,0.9586031223912628,354,1.4628098560497165
20240103,S36N1847,S36N1851,0.8580023207707607,0.9050711069071949,5284,21.834709828719497
20240103,S36N1847,S36N1852,0.89927828845583,0.9227440841050178,6616,27.33884182944894
